0.00000000000000000000e+00,9.93999999999999994671e-01,0.00000000000000000000e+00,0.00000000000000000000e+00,-2.00158510637908237939e+00
1.00000000000000002082e-02,9.86122174360377745650e-01,-1.41989824345461739669e-02,-9.98328054598261127595e-01,-9.03572420138332721429e-01
2.00000000000000004163e-02,9.76569103588383224945e-01,-2.11241373648680084985e-02,-9.08295854903893196131e-01,-5.45818288625978254025e-01
2.99999999999999988898e-02,9.67884421967091901351e-01,-2.57533393751971477481e-02,-8.33154912240812839386e-01,-3.96208628072903634720e-01
4.00000000000000008327e-02,9.59831982333837707699e-01,-2.92494074530785588828e-02,-7.80243868383286409696e-01,-3.09363324571587050560e-01
5.00000000000000027756e-02,9.52233325310225753313e-01,-3.20298729312516530787e-02,-7.41319755779793920780e-01,-2.49898213268968133471e-01
5.99999999999999977796e-02,9.44975757693992557407e-01,-3.42952578887648698580e-02,-7.11411298030854233332e-01,-2.05001756579516997148e-01
7.00000000000000066613e-02,9.37984759257345812600e-01,-3.61588400360273662382e-02,-6.87640506908762993987e-01,-1.68868760029482034568e-01
8.00000000000000016653e-02,9.31208402373858934453e-01,-3.76915948719361224017e-02,-6.68253254979374600175e-01,-1.38464167354219291894e-01
8.99999999999999966693e-02,9.24608882694254341494e-01,-3.89413060191441187663e-02,-6.52121289194874553807e-01,-1.12035350459837854120e-01
1.00000000000000005551e-01,9.18157683437586191744e-01,-3.99418848402045070789e-02,-6.38484650885960736133e-01,-8.84933585348289253325e-02
1.10000000000000000555e-01,9.11832660859363985928e-01,-4.07183861435261376660e-02,-6.26811457957864082147e-01,-6.71224713714212994908e-02
1.19999999999999995559e-01,9.05616201204520909762e-01,-4.12899165113440533292e-02,-6.16717424383596446447e-01,-4.74308436060753915720e-02
1.30000000000000004441e-01,8.99494006447314919939e-01,-4.16714222510037451963e-02,-6.07917420209020176181e-01,-2.90680214390479779718e-02
1.40000000000000013323e-01,8.93454265922547841150e-01,-4.18748416732763889536e-02,-6.00195088698011969264e-01,-1.17766974623556824192e-02
1.49999999999999994449e-01,8.87487074126296238141e-01,-4.19098771571601441677e-02,-5.93383098411566778374e-01,4.63687432954801997953e-03
1.60000000000000003331e-01,8.81584010892076830324e-01,-4.17845296311500913333e-02,-5.87349905513978143290e-01,2.03217536838512652375e-02
1.70000000000000012212e-01,8.75737831823141132936e-01,-4.15054790224231862084e-02,-5.81990638377850699747e-01,3.53947688375966101892e-02
1.79999999999999993339e-01,8.69942235511266370729e-01,-4.10783616480764474099e-02,-5.77220671092137926905e-01,4.99489764875371625164e-02
1.90000000000000002220e-01,8.64191685436582535118e-01,-4.05079767511708904726e-02,-5.72970997455511055207e-01,6.40595549901804006687e-02
2.00000000000000011102e-01,8.58481271581447824559e-01,-3.97984431508610139727e-02,-5.69184838937317860719e-01,7.77880013591655539162e-02
2.09999999999999992228e-01,8.52806601398276575843e-01,-3.89533200282558209060e-02,-5.65815116080223168282e-01,9.11851792675689443168e-02
2.20000000000000001110e-01,8.47163712816982661380e-01,-3.79757014465396183778e-02,-5.62822535437827009552e-01,1.04293571425429498767e-01
2.30000000000000009992e-01,8.41549004035444636607e-01,-3.68682913148390897784e-02,-5.60174122753764214266e-01,1.17148970078605724199e-01
2.39999999999999991118e-01,8.35959176254079339152e-01,-3.56334635746325331662e-02,-5.57842084614177280422e-01,1.29781763610742062465e-01
2.50000000000000000000e-01,8.30391186509778167490e-01,-3.42733110704850282846e-02,-5.55802915259745455856e-01,1.42217928114225788949e-01
2.60000000000000008882e-01,8.24842208472959081966e-01,-3.27896856516874113385e-02,-5.54036688706459057308e-01,1.54479800279174295241e-01
2.70000000000000017764e-01,8.19309599583909586862e-01,-3.11842314046019454532e-02,-5.52526492570830085604e-01,1.66586686007345524674e-01
2.80000000000000026645e-01,8.13790873280248905353e-01,-2.94584124513829377634e-02,-5.51257971418033565492e-01,1.78555344091657935968e-01
2.89999999999999980016e-01,8.08283675346182617361e-01,-2.76135364129676368072e-02,-5.50218955596439407429e-01,1.90400373790982874178e-01
2.99999999999999988898e-01,8.02785763623611869910e-01,-2.56507743852355009351e-02,-5.49399157405510374375e-01,2.02134527688661219669e-01
3.09999999999999997780e-01,7.97294990484079257875e-01,-2.35711780914921210928e-02,-5.48789920745275106029e-01,2.13768965883602668487e-01
3.20000000000000006661e-01,7.91809287582374676795e-01,-2.13756947343550600393e-02,-5.48384013575167084120e-01,2.25313463683116610436e-01
3.30000000000000015543e-01,7.86326652506899037576e-01,-1.90651799634038547626e-02,-5.48175454884841650838e-01,2.36776582114741535046e-01
3.40000000000000024425e-01,7.80845137015494406008e-01,-1.66404092928933780571e-02,-5.48159369670348506354e-01,2.48165808455240943786e-01
3.49999999999999977796e-01,7.75362836603396776702e-01,-1.41020882401741414619e-02,-5.48331866771493925405e-01,2.59487672384373480039e-01
3.59999999999999986677e-01,7.69877881195957236571e-01,-1.14508614056865083708e-02,-5.48689935471367462583e-01,2.70747842165904695211e-01
3.69999999999999995559e-01,7.64388426795554187798e-01,-8.68732067617980149854e-03,-5.49231357566912548052e-01,2.81951204337123839672e-01
3.80000000000000004441e-01,7.58892647941761921970e-01,-5.81201270169608152916e-03,-5.49954632248330077537e-01,2.93101929678126038592e-01
3.90000000000000013323e-01,7.53388730867895373144e-01,-2.82544577201747360018e-03,-5.50858911617861157772e-01,3.04203527680652119347e-01
4.00000000000000022204e-01,7.47874867256731135079e-01,2.71903801677928294318e-04,-5.51943945066825647494e-01,3.15258891304842192582e-01
4.09999999999999975575e-01,7.42349248514415749334e-01,3.47958571032458375757e-03,-5.53210031037430272072e-01,3.26270333472467144453e-01
4.19999999999999984457e-01,7.36810060495041052597e-01,6.79716999910319735062e-03,-5.54657974940674036723e-01,3.37239616475931980322e-01
4.29999999999999993339e-01,7.31255478619633692006e-01,1.02242416823403337728e-02,-5.56289052197235012187e-01,3.48167975267774931769e-01
4.40000000000000002220e-01,7.25683663342830631571e-01,1.37603955640714196995e-02,-5.58104975524879254323e-01,3.59056135423573730137e-01
4.50000000000000011102e-01,7.20092755928620875672e-01,1.74052312143781230669e-02,-5.60107865721676034809e-01,3.69904326433039609690e-01
